season,week,date,winner,winner_pts,loser,loser_pts,winner_venue,notes
1915,3,1915-10-02,Wisconsin,82,Lawrence,0,home,
1915,4,1915-10-06,Michigan,39,Lawrence,0,home,
1915,4,1915-10-08,Baylor,26,Rice,0,away,
1915,4,1915-10-08,Louisiana State,14,Mississippi College,0,home,
1915,4,1915-10-08,Mississippi,13,Rhodes,6,home,
1915,4,1915-10-08,Wisconsin,85,Marquette,0,home,
1915,4,1915-10-09,Alabama,67,Birmingham,0,home,
1915,4,1915-10-09,Amherst,7,Brown,0,home,
1915,4,1915-10-09,Arkansas,13,Ouachita,9,home,
1915,4,1915-10-09,Army,22,Gettysburg,0,home,
1915,4,1915-10-09,Auburn,7,Florida,0,home,
1915,4,1915-10-09,Chicago,7,Northwestern,0,away,
1915,4,1915-10-09,Citadel,54,Porter Military,0,away,
1915,4,1915-10-09,Clemson,3,Tennessee,0,away,
1915,4,1915-10-09,Colgate,44,Rochester,0,away,
1915,4,1915-10-09,Colorado College,47,Montana State,0,home,
1915,4,1915-10-09,Colorado State,23,Colorado,6,away,
1915,4,1915-10-09,Cornell,46,Williams,6,home,
1915,4,1915-10-09,Dartmouth,20,Tufts,7,home,
1915,4,1915-10-09,Denver,47,South Denver High,0,home,
1915,4,1915-10-09,Georgetown,58,Reina Mercedes,0,home,
1915,4,1915-10-09,Georgia,6,Chattanooga,6,away,
1915,4,1915-10-09,Georgia Tech,27,Davidson,7,home,
1915,4,1915-10-09,Harvard,29,Carlisle,7,home,
1915,4,1915-10-09,Highland Park,16,Drake,13,away,
1915,4,1915-10-09,Illinois,75,Missouri-Rolla,7,home,
1915,4,1915-10-09,Indiana,41,Miami (OH),0,home,
1915,4,1915-10-09,Iowa,17,Morningside,6,away,
1915,4,1915-10-09,Kansas,21,Emporia State,3,home,
1915,4,1915-10-09,Kentucky,54,Earlham,13,home,
1915,4,1915-10-09,Mercer,13,Wofford,6,home,
1915,4,1915-10-09,Michigan,35,Mount Union,0,home,
1915,4,1915-10-09,Minnesota,34,Iowa State,6,home,
1915,4,1915-10-09,Nebraska,31,Kansas State,0,home,
1915,4,1915-10-09,North Carolina,35,Wake Forest,0,home,
1915,4,1915-10-09,Notre Dame,34,Haskell,0,home,
1915,4,1915-10-09,Ohio State,14,Case,0,home,
1915,4,1915-10-09,Oklahoma,102,Northwestern Oklahoma State,0,home,
1915,4,1915-10-09,Oklahoma State,6,Friends,0,home,
1915,4,1915-10-09,Penn State,13,Pennsylvania,3,away,
1915,4,1915-10-09,Pittsburgh,47,Navy,12,away,
1915,4,1915-10-09,Princeton,3,Syracuse,0,home,
1915,4,1915-10-09,Purdue,26,Beloit,0,home,
1915,4,1915-10-09,Roanoke,0,North Carolina State,0,away,
1915,4,1915-10-09,Sewanee,47,Cumberland,0,home,
1915,4,1915-10-09,South Carolina,41,Presbyterian,0,home,
1915,4,1915-10-09,Swarthmore,3,Bucknell,0,away,
1915,4,1915-10-09,Texas,92,Daniel Baker,0,home,
1915,4,1915-10-09,Texas A&M,62,Trinity (Texas),0,home,
1915,4,1915-10-09,Texas Christian,43,Southern Methodist,0,home,
1915,4,1915-10-09,Transylvania,0,Mississippi State,0,away,
1915,4,1915-10-09,Tulane,13,Louisiana,0,home,
1915,4,1915-10-09,Utah,70,Wyoming,7,home,
1915,4,1915-10-09,Utah State,13,Granite High,0,home,
1915,4,1915-10-09,Vanderbilt,75,Georgetown (Kentucky),0,home,
1915,4,1915-10-09,Virginia,74,Richmond,0,home,
1915,4,1915-10-09,Virginia Military Institute,7,Gallaudet,0,home,
1915,4,1915-10-09,Virginia Tech,19,Hampden-Sydney,0,home,
1915,4,1915-10-09,Washington (MO),13,Missouri,0,home,
1915,4,1915-10-09,Washington & Jefferson,17,Lafayette,0,home,
1915,4,1915-10-09,Washington & Lee,27,Marshall,0,home,
1915,4,1915-10-09,West Virginia Wesleyan,65,Bethany (West Virginia),0,home,
1915,4,1915-10-09,Yale,7,Lehigh,6,home,
1915,5,1915-10-13,Michigan,28,Marietta,6,home,
1915,5,1915-10-13,Vanderbilt,60,Cumberland,0,home,
1915,5,1915-10-15,Emporia State,13,Kansas State,0,home,
1915,5,1915-10-15,Haskell,6,Baker,0,home,
1915,5,1915-10-15,Louisiana State,28,Mississippi,0,away,
1915,5,1915-10-15,Presbyterian,20,Furman,12,away,
1915,5,1915-10-15,Tulsa,0,Oklahoma State,0,away,
1915,5,1915-10-16,Alabama,40,Mississippi College,0,home,
1915,5,1915-10-16,Auburn,14,Clemson,0,away,
1915,5,1915-10-16,Baylor,49,Trinity (Texas),0,neutral,
1915,5,1915-10-16,Brown,33,Williams,0,home,
1915,5,1915-10-16,Chicago,13,Indiana,7,home,
1915,5,1915-10-16,Colgate,13,Army,0,away,
1915,5,1915-10-16,Colorado College,28,Nebraska Wesleyan,6,home,
1915,5,1915-10-16,Colorado Mines,19,Wyoming,0,home,
1915,5,1915-10-16,Colorado State,21,Utah,9,away,
1915,5,1915-10-16,Cornell,41,Bucknell,0,home,
1915,5,1915-10-16,Dartmouth,60,Vermont,0,home,
1915,5,1915-10-16,Davidson,45,Wofford,0,home,
1915,5,1915-10-16,Denver,27,Montana State,3,home,
1915,5,1915-10-16,Georgetown,38,North Carolina,0,home,
1915,5,1915-10-16,Georgia,39,Citadel,0,away,
1915,5,1915-10-16,Georgia Tech,67,Transylvania,0,home,
1915,5,1915-10-16,Harvard,9,Virginia,0,home,
1915,5,1915-10-16,Illinois,3,Ohio State,3,away,
1915,5,1915-10-16,Iowa,9,Northwestern,6,home,
1915,5,1915-10-16,Kansas,30,Drake,7,home,
1915,5,1915-10-16,Lehigh,27,Albright,0,home,
1915,5,1915-10-16,Michigan,14,Case,3,home,
1915,5,1915-10-16,Minnesota,19,South Dakota,0,home,
1915,5,1915-10-16,Mississippi State,12,Kentucky,0,home,
1915,5,1915-10-16,Nebraska,47,Washburn,0,home,
1915,5,1915-10-16,Newberry,69,Erskine,0,home,
1915,5,1915-10-16,North Carolina State,7,Wake Forest,0,away,
1915,5,1915-10-16,Oklahoma,24,Missouri,0,away,
1915,5,1915-10-16,Penn State,27,Gettysburg,12,home,
1915,5,1915-10-16,Pennsylvania,7,Navy,7,away,
1915,5,1915-10-16,Pittsburgh,45,Carlisle,0,home,
1915,5,1915-10-16,Princeton,40,Lafayette,3,home,
1915,5,1915-10-16,Sewanee,7,Florida,0,away,
1915,5,1915-10-16,Syracuse,82,Rochester,0,home,
1915,5,1915-10-16,Tennessee,80,Centre,0,home,
1915,5,1915-10-16,Texas,59,Rice,0,home,
1915,5,1915-10-16,Texas A&M,13,Texas Christian,10,away,
1915,5,1915-10-16,Tulane,36,Spring Hill,13,home,
1915,5,1915-10-16,Utah State,26,Nevada,0,home,
1915,5,1915-10-16,Vanderbilt,100,Henderson State,0,home,
1915,5,1915-10-16,Virginia Military Institute,13,Richmond,6,home,
1915,5,1915-10-16,Wabash,13,Washington (MO),3,home,
1915,5,1915-10-16,Washington & Jefferson,34,Westminster (Pennsylvania),0,away,
1915,5,1915-10-16,Washington & Lee,13,Virginia Tech,0,neutral,
1915,5,1915-10-16,West Virginia,33,Geneva,0,home,
1915,5,1915-10-16,West Virginia Wesleyan,10,Catholic,0,home,
1915,5,1915-10-16,Wisconsin,28,Purdue,3,away,
1915,5,1915-10-16,Yale,19,Springfield,0,home,
1915,6,1915-10-20,Lafayette,31,Delaware,0,home,
1915,6,1915-10-21,South Carolina,19,North Carolina State,10,away,
1915,6,1915-10-22,Georgia Tech,36,Louisiana State,7,away,
1915,6,1915-10-23,Alabama,16,Tulane,0,home,
1915,6,1915-10-23,Arkansas,14,Oklahoma State,9,home,
1915,6,1915-10-23,Army,10,Georgetown,0,home,
1915,6,1915-10-23,Auburn,26,Mississippi State,0,home,
1915,6,1915-10-23,Baylor,10,Southwestern (TX),0,away,
1915,6,1915-10-23,Bucknell,0,Carlisle,0,away,
1915,6,1915-10-23,Chicago,7,Purdue,0,home,
1915,6,1915-10-23,Citadel,14,Presbyterian,0,home,
1915,6,1915-10-23,Colgate,107,Rensselaer,0,home,
1915,6,1915-10-23,Colorado College,44,Colorado,0,away,
1915,6,1915-10-23,Colorado State,59,Utah State,0,home,
1915,6,1915-10-23,Cornell,10,Harvard,0,away,
1915,6,1915-10-23,Davidson,13,Roanoke,0,away,
1915,6,1915-10-23,Denver,19,Wyoming,7,away,
1915,6,1915-10-23,Drake,45,Simpson,3,home,
1915,6,1915-10-23,Furman,20,Bingham,6,away,
1915,6,1915-10-23,Haskell,10,Creighton,3,away,
1915,6,1915-10-23,Illinois,36,Northwestern,6,home,
1915,6,1915-10-23,Iowa State,14,Missouri,6,home,
1915,6,1915-10-23,Kansas,19,Kansas State,7,away,
1915,6,1915-10-23,Lafayette,46,Albright,0,home,
1915,6,1915-10-23,Lehigh,20,Muhlenberg,0,home,
1915,6,1915-10-23,Michigan State,24,Michigan,0,away,
1915,6,1915-10-23,Minnesota,51,Iowa,13,home,
1915,6,1915-10-23,Mississippi College,55,Southern Mississippi,7,home,
1915,6,1915-10-23,Navy,20,Virginia Tech,0,home,
1915,6,1915-10-23,Nebraska,20,Notre Dame,19,home,
1915,6,1915-10-23,Oklahoma,14,Texas,13,neutral,
1915,6,1915-10-23,Penn State,28,West Virginia Wesleyan,0,home,
1915,6,1915-10-23,Pittsburgh,14,Pennsylvania,7,away,
1915,6,1915-10-23,Princeton,30,Dartmouth,7,home,
1915,6,1915-10-23,Rice,28,Daniel Baker,0,home,
1915,6,1915-10-23,Sewanee,7,Kentucky,7,away,
1915,6,1915-10-23,Syracuse,6,Brown,0,away,
1915,6,1915-10-23,Tennessee,101,Cumberland,0,home,
1915,6,1915-10-23,Texas A&M,33,Missouri-Rolla,3,home,
1915,6,1915-10-23,Texas Christian,28,Austin,0,away,
1915,6,1915-10-23,Utah,7,Colorado Mines,0,home,
1915,6,1915-10-23,Vanderbilt,91,Mississippi,0,neutral,
1915,6,1915-10-23,Virginia,9,Georgia,7,away,
1915,6,1915-10-23,Virginia Military Institute,3,North Carolina,3,away,
1915,6,1915-10-23,Washington (MO),38,Drury,0,home,
1915,6,1915-10-23,Washington & Jefferson,16,Yale,7,away,
1915,6,1915-10-23,Wisconsin,21,Ohio State,0,home,
1915,6,1915-10-23,Wofford,13,Erskine,3,home,
1915,7,1915-10-27,Muhlenberg,3,Bucknell,0,away,
1915,7,1915-10-27,Wyoming,13,Utah State,7,home,
1915,7,1915-10-28,Clemson,0,South Carolina,0,away,
1915,7,1915-10-29,Kansas State,0,Missouri,0,away,
1915,7,1915-10-30,Alabama,23,Sewanee,10,home,
1915,7,1915-10-30,Arkansas,0,Saint Louis,0,away,
1915,7,1915-10-30,Auburn,12,Georgia,0,away,
1915,7,1915-10-30,Brown,46,Vermont,0,home,
1915,7,1915-10-30,Bucknell,3,New York University,3,away,
1915,7,1915-10-30,Chicago,14,Wisconsin,13,home,
1915,7,1915-10-30,Colgate,15,Yale,0,away,
1915,7,1915-10-30,Colorado College,21,Denver,0,away,
1915,7,1915-10-30,Colorado State,35,Colorado Mines,0,home,
1915,7,1915-10-30,Cornell,45,Virginia Tech,0,home,
1915,7,1915-10-30,Dartmouth,26,Amherst,0,away,
1915,7,1915-10-30,Drake,26,Washington (MO),16,home,
1915,7,1915-10-30,Florida,45,Florida Southern,0,home,
1915,7,1915-10-30,Georgetown,33,Fordham,7,home,
1915,7,1915-10-30,Georgia Tech,23,North Carolina,3,home,
1915,7,1915-10-30,Harvard,13,Penn State,0,home,
1915,7,1915-10-30,Kentucky,27,Cincinnati,6,home,
1915,7,1915-10-30,Lafayette,17,Pennsylvania,0,away,
1915,7,1915-10-30,Lehigh,29,Gettysburg,0,home,
1915,7,1915-10-30,Louisiana State,10,Mississippi State,0,home,
1915,7,1915-10-30,Mississippi,32,Hendrix,7,home,
1915,7,1915-10-30,Mississippi College,20,Tulane,6,away,
1915,7,1915-10-30,Nebraska,21,Iowa State,0,away,
1915,7,1915-10-30,North Carolina State,14,Navy,12,away,
1915,7,1915-10-30,Notre Dame,6,South Dakota,0,home,
1915,7,1915-10-30,Oklahoma,23,Kansas,14,home,
1915,7,1915-10-30,Oklahoma State,30,Baker,7,home,
1915,7,1915-10-30,Pittsburgh,42,Allegheny,7,home,
1915,7,1915-10-30,Princeton,27,Williams,0,home,
1915,7,1915-10-30,Rice,33,Texas Christian,3,home,
1915,7,1915-10-30,Syracuse,14,Michigan,7,away,
1915,7,1915-10-30,Texas,45,Southwestern (TX),0,home,
1915,7,1915-10-30,Texas A&M,21,Haskell,7,home,
1915,7,1915-10-30,Utah,35,Colorado,3,home,
1915,7,1915-10-30,Vanderbilt,35,Tennessee,0,home,
1915,7,1915-10-30,Villanova,16,Army,13,away,
1915,7,1915-10-30,Virginia,44,Virginia Military Institute,0,home,
1915,7,1915-10-30,Wake Forest,40,Richmond Blues,0,home,
1915,7,1915-10-30,Washington & Jefferson,47,Muskingum,7,home,
1915,7,1915-10-30,Washington & Lee,7,Indiana,7,away,
1915,7,1915-10-30,West Virginia Wesleyan,14,Carlisle,0,away,
1915,7,1915-10-30,Wofford,10,Newberry,7,home,
1915,8,1915-11-03,Furman,38,Presbyterian,7,home,
1915,8,1915-11-04,South Carolina,33,Wofford,6,away,
1915,8,1915-11-05,Louisiana State,13,Arkansas,7,neutral,
1915,8,1915-11-05,Penn State,7,Lehigh,0,home,
1915,8,1915-11-06,Auburn,45,Mercer,0,home,
1915,8,1915-11-06,Brown,3,Yale,0,away,
1915,8,1915-11-06,Carlisle,23,Holy Cross,21,away,
1915,8,1915-11-06,Chicago,35,Haskell,0,home,
1915,8,1915-11-06,Citadel,48,Newberry,3,home,
1915,8,1915-11-06,Colorado College,27,Utah,7,home,
1915,8,1915-11-06,Colorado Mines,18,Denver,0,home,
1915,8,1915-11-06,Colorado State,48,Wyoming,0,away,
1915,8,1915-11-06,Cornell,34,Michigan,7,away,
1915,8,1915-11-06,Dartmouth,7,Pennsylvania,3,neutral,
1915,8,1915-11-06,Davidson,58,Furman,13,home,
1915,8,1915-11-06,Georgetown,28,North Carolina State,0,away,
1915,8,1915-11-06,Georgia,37,Florida,0,neutral,
1915,8,1915-11-06,Georgia Tech,21,Alabama,7,home,
1915,8,1915-11-06,Grinnell,58,Drake,0,away,
1915,8,1915-11-06,Harvard,10,Princeton,6,away,
1915,8,1915-11-06,Iowa State,7,Morningside,0,home,
1915,8,1915-11-06,Kansas,41,Washburn,0,home,
1915,8,1915-11-06,Kansas State,14,Friends,0,home,
1915,8,1915-11-06,Kentucky,15,Louisville,0,away,
1915,8,1915-11-06,Lafayette,17,Swarthmore,0,home,
1915,8,1915-11-06,Minnesota,6,Illinois,6,away,
1915,8,1915-11-06,Mississippi State,65,Mississippi,0,neutral,
1915,8,1915-11-06,Navy,13,Bucknell,3,home,
1915,8,1915-11-06,Nebraska,30,Nebraska Wesleyan,0,home,
1915,8,1915-11-06,North Carolina,9,Clemson,7,away,
1915,8,1915-11-06,Northwestern,24,Missouri,6,home,
1915,8,1915-11-06,Notre Dame,7,Army,0,away,
1915,8,1915-11-06,Ohio State,10,Indiana,9,home,
1915,8,1915-11-06,Oklahoma,14,Tulsa,13,away,
1915,8,1915-11-06,Oklahoma State,77,Northwestern Oklahoma State,0,away,
1915,8,1915-11-06,Pittsburgh,19,Washington & Jefferson,0,home,
1915,8,1915-11-06,Presbyterian,60,Erskine,0,home,
1915,8,1915-11-06,Purdue,19,Iowa,13,home,
1915,8,1915-11-06,South Carolina,68,Cumberland,0,home,
1915,8,1915-11-06,Southwestern (TX),15,Daniel Baker,0,home,
1915,8,1915-11-06,Syracuse,73,Mount Union,0,home,
1915,8,1915-11-06,Texas,27,Sewanee,6,home,
1915,8,1915-11-06,Texas Christian,25,Trinity (Texas),0,away,
1915,8,1915-11-06,Utah State,10,Montana Tech,6,home,
1915,8,1915-11-06,Virginia,35,Vanderbilt,10,home,
1915,8,1915-11-06,Virginia Military Institute,21,Wake Forest,6,home,
1915,8,1915-11-06,Washington (MO),13,Saint Louis,7,home,
1915,8,1915-11-06,Washington & Lee,21,Roanoke,0,home,
1915,8,1915-11-06,West Virginia,92,Marshall,6,away,
1915,8,1915-11-06,West Virginia Wesleyan,14,Marietta,14,away,
1915,8,1915-11-08,Rice,7,Texas A&M,0,home,
1915,8,1915-11-08,Sewanee,16,Baylor,3,away,
1915,9,1915-11-09,North Carolina State,27,Gallaudet,7,home,
1915,9,1915-11-11,Wake Forest,28,Gallaudet,6,home,
1915,9,1915-11-12,Haskell,21,Emporia State,7,away,
1915,9,1915-11-12,Kansas State,6,Washburn,0,away,
1915,9,1915-11-13,Army,24,Maine,0,home,
1915,9,1915-11-13,Baylor,12,Oklahoma State,6,home,
1915,9,1915-11-13,Bucknell,16,Gettysburg,7,neutral,
1915,9,1915-11-13,Carlisle,21,Dickinson,14,home,
1915,9,1915-11-13,Colorado Mines,13,Colorado,6,home,
1915,9,1915-11-13,Colorado State,24,Colorado College,13,away,
1915,9,1915-11-13,Cornell,40,Washington & Lee,21,home,
1915,9,1915-11-13,Dartmouth,29,Bates,0,home,
1915,9,1915-11-13,Florida,6,Citadel,0,home,
1915,9,1915-11-13,Furman,7,Newberry,0,home,
1915,9,1915-11-13,Georgia,0,Georgia Tech,0,away,
1915,9,1915-11-13,Harvard,16,Brown,7,home,
1915,9,1915-11-13,Illinois,17,Wisconsin,3,home,
1915,9,1915-11-13,Indiana,14,Northwestern,6,away,
1915,9,1915-11-13,Iowa State,16,Iowa,0,away,
1915,9,1915-11-13,Kentucky,7,Purdue,0,home,
1915,9,1915-11-13,Lehigh,60,Lebanon Valley,9,home,
1915,9,1915-11-13,Michigan,0,Pennsylvania,0,away,
1915,9,1915-11-13,Minnesota,20,Chicago,7,home,
1915,9,1915-11-13,Mississippi College,74,Mississippi,6,neutral,
1915,9,1915-11-13,Mississippi State,14,Tennessee,0,home,
1915,9,1915-11-13,Missouri,41,Drake,13,home,
1915,9,1915-11-13,Montana State,7,Utah State,0,away,
1915,9,1915-11-13,Navy,28,Colby,14,home,
1915,9,1915-11-13,Nebraska,33,Kansas,0,away,
1915,9,1915-11-13,North Carolina,41,Davidson,6,neutral,
1915,9,1915-11-13,Notre Dame,41,Creighton,0,away,
1915,9,1915-11-13,Ohio State,25,Oberlin,0,home,
1915,9,1915-11-13,Penn State,33,Lafayette,3,away,
1915,9,1915-11-13,Pittsburgh,28,Carnegie Mellon,0,home,
1915,9,1915-11-13,Presbyterian,13,Clemson Freshmen,7,home,
1915,9,1915-11-13,Sewanee,0,Chattanooga,0,away,
1915,9,1915-11-13,Syracuse,38,Colgate,0,home,
1915,9,1915-11-13,Texas,20,Alabama,0,home,
1915,9,1915-11-13,Texas Christian,21,Southwestern (TX),0,home,
1915,9,1915-11-13,Tulane,32,Samford,3,home,
1915,9,1915-11-13,Vanderbilt,17,Auburn,0,away,
1915,9,1915-11-13,Virginia,13,South Carolina,0,away,
1915,9,1915-11-13,Virginia Military Institute,6,Clemson,3,home,
1915,9,1915-11-13,Washington & Jefferson,7,West Virginia Wesleyan,3,home,
1915,9,1915-11-13,West Virginia,19,Virginia Tech,0,home,
1915,9,1915-11-13,Wofford,2,Cumberland,0,away,
1915,9,1915-11-13,Yale,13,Princeton,7,home,
1915,9,1915-11-14,Oklahoma,24,Arkansas,0,away,
1915,10,1915-11-16,Oklahoma State,13,Texas Christian,0,away,
1915,10,1915-11-17,Rice,6,Louisiana State,0,home,
1915,10,1915-11-18,Florida,14,Tulane,7,home,
1915,10,1915-11-18,Southwestern (TX),21,Southern Methodist,0,away,
1915,10,1915-11-19,Nebraska Wesleyan,20,Wyoming,0,home,
1915,10,1915-11-19,Oklahoma,21,Kansas State,7,away,
1915,10,1915-11-19,Texas A&M,13,Texas,0,home,
1915,10,1915-11-19,West Virginia,28,Marietta,0,neutral,
1915,10,1915-11-20,Arkansas,46,Missouri-Rolla,0,home,
1915,10,1915-11-20,Army,17,Springfield,7,home,
1915,10,1915-11-20,Baylor,34,Daniel Baker,0,home,
1915,10,1915-11-20,Dartmouth,0,Syracuse,0,away,
1915,10,1915-11-20,Denver,7,Colorado,0,home,
1915,10,1915-11-20,Fordham,14,Carlisle,10,home,
1915,10,1915-11-20,Georgetown,61,South Carolina,0,home,
1915,10,1915-11-20,Harvard,41,Yale,0,home,
1915,10,1915-11-20,Haskell,21,Oklahoma State,7,home,
1915,10,1915-11-20,Illinois,10,Chicago,0,away,
1915,10,1915-11-20,Lafayette,35,Lehigh,6,away,
1915,10,1915-11-20,Lebanon Valley,3,Bucknell,0,away,
1915,10,1915-11-20,Minnesota,20,Wisconsin,3,away,
1915,10,1915-11-20,Mississippi College,0,Louisiana Tech,0,away,
1915,10,1915-11-20,Nebraska,52,Iowa,7,home,
1915,10,1915-11-20,Newberry,20,Presbyterian,13,home,
1915,10,1915-11-20,Ohio State,34,Northwestern,0,away,
1915,10,1915-11-20,Purdue,7,Indiana,0,away,
1915,10,1915-11-20,Ursinus,10,Navy,7,away,
1915,10,1915-11-20,Utah,20,Southern California,13,home,
1915,10,1915-11-20,Vanderbilt,27,Sewanee,3,home,
1915,10,1915-11-20,Washington & Jefferson,59,Bethany (West Virginia),0,home,
1915,11,1915-11-25,Alabama,53,Mississippi,0,home,
1915,11,1915-11-25,Baylor,51,Texas Christian,0,home,
1915,11,1915-11-25,Citadel,3,South Carolina,0,away,
1915,11,1915-11-25,Colorado State,34,Denver,3,home,
1915,11,1915-11-25,Cornell,24,Pennsylvania,9,away,
1915,11,1915-11-25,Davidson,21,Wake Forest,7,neutral,
1915,11,1915-11-25,Florida,34,Mercer,7,away,
1915,11,1915-11-25,Furman,25,Wofford,0,home,
1915,11,1915-11-25,Georgetown,90,Saint Louis,0,home,
1915,11,1915-11-25,Georgia,13,Clemson,0,home,
1915,11,1915-11-25,Georgia Tech,7,Auburn,0,home,
1915,11,1915-11-25,Iowa State,28,Drake,14,away,
1915,11,1915-11-25,Kansas,8,Missouri,6,away,
1915,11,1915-11-25,Kentucky,6,Tennessee,0,home,
1915,11,1915-11-25,Lafayette,27,Dickinson,7,home,
1915,11,1915-11-25,Louisiana State,12,Tulane,0,home,
1915,11,1915-11-25,Mississippi State,7,Texas A&M,0,away,
1915,11,1915-11-25,Notre Dame,36,Texas,7,away,
1915,11,1915-11-25,Oklahoma,26,Oklahoma State,7,neutral,
1915,11,1915-11-25,Ouachita,6,Mississippi College,0,away,
1915,11,1915-11-25,Pittsburgh,20,Penn State,0,home,
1915,11,1915-11-25,Southwestern (TX),7,Austin,6,home,
1915,11,1915-11-25,Syracuse,6,Montana,6,away,
1915,11,1915-11-25,Tulsa,7,Haskell,3,home,
1915,11,1915-11-25,Utah,14,Utah State,0,home,
1915,11,1915-11-25,Virginia,14,North Carolina,0,home,
1915,11,1915-11-25,Virginia Tech,27,Virginia Military Institute,9,neutral,
1915,11,1915-11-25,Washington,46,Colorado,0,home,
1915,11,1915-11-25,Washington & Jefferson,27,Lehigh,3,home,
1915,11,1915-11-25,Washington & Lee,48,North Carolina State,13,neutral,
1915,11,1915-11-25,West Virginia,30,West Virginia Wesleyan,0,neutral,
1915,11,1915-11-26,Colorado Mines,6,Colorado College,3,neutral,
1915,11,1915-11-27,Army,14,Navy,0,home,
1915,11,1915-11-27,Brown,39,Carlisle,3,home,
1915,11,1915-11-27,Notre Dame,55,Rice,2,away,
1915,12,1915-12-01,Syracuse,28,Oregon State,0,away,
1915,12,1915-12-06,Syracuse,35,Occidental,0,away,
1915,13,1916-01-01,Washington State,14,Brown,0,neutral,Rose Bowl (Pasadena CA)
1916,1,1916-09-16,California,23,Olympic Club,0,home,
1916,2,1916-09-23,Bucknell,31,Bloomsburg,0,home,
1916,2,1916-09-23,California,23,Originals A.C.,0,home,
1916,2,1916-09-23,Dartmouth,33,New Hampshire,0,home,
1916,2,1916-09-23,Harvard,10,Colby,0,home,
1916,2,1916-09-23,Oklahoma,27,Central Oklahoma,0,home,
1916,2,1916-09-23,Oregon State Alumni,13,Oregon State,7,neutral,
1916,2,1916-09-23,Penn State,27,Susquehanna,0,home,
1916,2,1916-09-23,Washington & Jefferson,37,Bethany (West Virginia),6,away,
1916,2,1916-09-23,West Virginia Wesleyan,28,Davis & Elkins,0,home,
1916,3,1916-09-28,Haskell,20,Bethany (Kansas),3,home,
1916,3,1916-09-30,Alabama,13,Birmingham,0,home,
1916,3,1916-09-30,Arkansas,34,Pittsburg State,20,home,
1916,3,1916-09-30,Army,3,Lebanon Valley,0,home,
1916,3,1916-09-30,Baylor,76,Texas State,0,home,
1916,3,1916-09-30,Brown,18,Rhode Island,0,home,
1916,3,1916-09-30,Bucknell,37,Albright,0,home,
1916,3,1916-09-30,Clemson,7,Furman,6,home,
1916,3,1916-09-30,Colgate,34,Susquehanna,0,home,
1916,3,1916-09-30,Colorado Alumni,0,Colorado,0,neutral,
1916,3,1916-09-30,Colorado State,40,Wyoming,0,home,
1916,3,1916-09-30,Dartmouth,32,Boston College,6,home,
1916,3,1916-09-30,Denver Freshmen,0,Denver,0,neutral,
1916,3,1916-09-30,Dickinson,0,Navy,0,away,
1916,3,1916-09-30,Drake,7,William Penn,2,home,
1916,3,1916-09-30,Fordham,0,Lafayette,0,away,
1916,3,1916-09-30,Georgia,6,Citadel,0,home,
1916,3,1916-09-30,Georgia Tech,61,Mercer,0,home,
1916,3,1916-09-30,Harvard,26,Bates,0,home,
1916,3,1916-09-30,Indiana,20,DePauw,0,home,
1916,3,1916-09-30,Iowa State,19,Northern Iowa,0,home,
1916,3,1916-09-30,Kansas,13,Emporia State,0,home,
1916,3,1916-09-30,Kansas State,20,Baker,0,home,
1916,3,1916-09-30,Kentucky,39,Butler,3,home,
1916,3,1916-09-30,Lehigh,21,Ursinus,0,away,
1916,3,1916-09-30,Louisiana State,24,Louisiana,0,away,
1916,3,1916-09-30,Mississippi,30,Union (Tennessee),0,home,
1916,3,1916-09-30,Multnomah A.C.,3,Oregon State,0,away,
1916,3,1916-09-30,North Carolina,20,Wake Forest,0,home,
1916,3,1916-09-30,North Carolina State,13,Roanoke,3,home,
1916,3,1916-09-30,Notre Dame,48,Case,0,home,
1916,3,1916-09-30,Oklahoma,107,Oklahoma Baptist,0,away,
1916,3,1916-09-30,Olympic Club,0,California,0,away,
1916,3,1916-09-30,Penn State,55,Westminster (Pennsylvania),0,home,
1916,3,1916-09-30,Pennsylvania,3,West Virginia,0,home,
1916,3,1916-09-30,Princeton,21,Holy Cross,0,away,
1916,3,1916-09-30,Sewanee,107,Cumberland,0,home,
1916,3,1916-09-30,Syracuse,57,Syracuse Alumni,0,neutral,
1916,3,1916-09-30,Tennessee,33,Tusculum,0,home,
1916,3,1916-09-30,Texas,74,Southern Methodist,0,home,
1916,3,1916-09-30,Texas A&M,6,Southwestern (TX),0,home,
1916,3,1916-09-30,Texas Christian,7,Meridian,0,away,
1916,3,1916-09-30,Vanderbilt,86,Rhodes,0,home,
1916,3,1916-09-30,Virginia,14,Davidson,0,home,
1916,3,1916-09-30,Virginia Military Institute,19,Hampden-Sydney,0,home,
1916,3,1916-09-30,Virginia Tech,13,Richmond,0,home,
